project,tested_class,test_class_path,readability
opengrok,org.opengrok.indexer.analysis.clojure.ClojureAnalyzerFactory,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/analysis/clojure/ClojureAnalyzerFactory.java,0.8381592929363251
opengrok,org.opengrok.indexer.analysis.java.JavaAnalyzerFactory,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/analysis/java/JavaAnalyzerFactory.java,0.8444814682006836
opengrok,org.opengrok.indexer.index.IndexAnalysisSettings,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/index/IndexAnalysisSettings.java,0.8452091194116153
opengrok,org.opengrok.indexer.index.IgnoredNames,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/index/IgnoredNames.java,0.8199911740693179
opengrok,org.opengrok.indexer.index.IndexVersion,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/index/IndexVersion.java,0.7298201322555542
opengrok,org.opengrok.indexer.history.Annotation,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/Annotation.java,0.8382983158032099
opengrok,org.opengrok.indexer.history.SSCMHistoryParser,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/SSCMHistoryParser.java,0.5957740657031536
opengrok,org.opengrok.indexer.history.HistoryEntry,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/HistoryEntry.java,0.8963195729255676
opengrok,org.opengrok.indexer.history.GitHistoryParser,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/GitHistoryParser.java,0.6483395780835833
opengrok,org.opengrok.indexer.history.MercurialRepository,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/MercurialRepository.java,0.6485951933122817
opengrok,org.opengrok.indexer.history.BazaarHistoryParser,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/BazaarHistoryParser.java,0.5706241801381111
opengrok,org.opengrok.indexer.history.SCCSRepository,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/SCCSRepository.java,0.6959495203835624
opengrok,org.opengrok.indexer.history.RCSRepository,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/RCSRepository.java,0.8269592305024465
opengrok,org.opengrok.indexer.history.GitRepository,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/GitRepository.java,0.6717495736148622
opengrok,org.opengrok.indexer.history.ClearCaseHistoryParser,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/ClearCaseHistoryParser.java,0.648680200179418
opengrok,org.opengrok.indexer.history.BazaarRepository,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/BazaarRepository.java,0.7263610240291146
opengrok,org.opengrok.indexer.history.PerforceRepository,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/PerforceRepository.java,0.7412077764670054
opengrok,org.opengrok.indexer.history.PerforceHistoryParser,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/PerforceHistoryParser.java,0.6766257534424464
opengrok,org.opengrok.indexer.history.RepositoryInfo,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/RepositoryInfo.java,0.8866738456266897
opengrok,org.opengrok.indexer.history.FileHistoryCache,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/FileHistoryCache.java,0.6893113118692719
opengrok,org.opengrok.indexer.history.RazorHistoryParser,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/RazorHistoryParser.java,0.6109529100358486
opengrok,org.opengrok.indexer.history.CVSHistoryParser,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/CVSHistoryParser.java,0.4965883381664753
opengrok,org.opengrok.indexer.history.Repository,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/Repository.java,0.8615888059139252
opengrok,org.opengrok.indexer.history.RepositoryFactory,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/RepositoryFactory.java,0.7190984189510345
opengrok,org.opengrok.indexer.history.SubversionHistoryParser,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/SubversionHistoryParser.java,0.6742275729775429
opengrok,org.opengrok.indexer.history.SubversionRepository,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/SubversionRepository.java,0.6466765840622511
opengrok,org.opengrok.indexer.history.CVSRepository,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/CVSRepository.java,0.6516907864383289
opengrok,org.opengrok.indexer.history.BitKeeperRepository,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/BitKeeperRepository.java,0.7936339503840396
opengrok,org.opengrok.indexer.configuration.Group,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/configuration/Group.java,0.8313942885760105
opengrok,org.opengrok.indexer.configuration.ConfigMerge,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/configuration/ConfigMerge.java,0.8141452968120575
opengrok,org.opengrok.indexer.history.HistoryGuru,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/history/HistoryGuru.java,0.7425509782937857
opengrok,org.opengrok.indexer.configuration.IncludeFiles,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/configuration/IncludeFiles.java,0.7765942692756653
opengrok,org.opengrok.indexer.configuration.Project,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/configuration/Project.java,0.8747798204421997
opengrok,org.opengrok.indexer.configuration.Groups,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/configuration/Groups.java,0.7798480566810159
opengrok,org.opengrok.indexer.configuration.ConfigurationHelp,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/configuration/ConfigurationHelp.java,0.4653039645895155
opengrok,org.opengrok.indexer.configuration.RuntimeEnvironment,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/configuration/RuntimeEnvironment.java,0.8392002730025458
opengrok,org.opengrok.indexer.authorization.AuthorizationEntity,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/authorization/AuthorizationEntity.java,0.9018847929106818
opengrok,org.opengrok.indexer.authorization.AuthorizationPluginClassLoader,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/authorization/AuthorizationPluginClassLoader.java,0.695383332669735
opengrok,org.opengrok.indexer.configuration.Configuration,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/configuration/Configuration.java,0.8436408438090537
opengrok,opengrok.auth.plugin.UserPlugin,opengrok/plugins/src/opengrok/auth/plugin/UserPlugin.java,0.6777344793081284
opengrok,opengrok.auth.plugin.LdapAttrPlugin,opengrok/plugins/src/opengrok/auth/plugin/LdapAttrPlugin.java,0.6126550409410682
opengrok,org.opengrok.indexer.authorization.AuthorizationFramework,opengrok/opengrok-indexer/src/main/java/org/opengrok/indexer/authorization/AuthorizationFramework.java,0.789540296792984
opengrok,opengrok.auth.plugin.util.Timestamp,opengrok/plugins/src/opengrok/auth/plugin/util/Timestamp.java,0.9390876889228821
opengrok,opengrok.auth.plugin.LdapUserPlugin,opengrok/plugins/src/opengrok/auth/plugin/LdapUserPlugin.java,0.671540379524231
opengrok,opengrok.auth.plugin.LdapFilterPlugin,opengrok/plugins/src/opengrok/auth/plugin/LdapFilterPlugin.java,0.6527156252413988
opengrok,opengrok.auth.plugin.configuration.Configuration,opengrok/plugins/src/opengrok/auth/plugin/configuration/Configuration.java,0.8311449018391696
cat,com.dianping.cat.message.storage.MessageBlock,cat/cat-core/src/main/java/com/dianping/cat/message/storage/MessageBlock.java,0.919529065489769
cat,com.dianping.cat.hadoop.hdfs.FileSystemManager,cat/cat-hadoop/src/main/java/com/dianping/cat/hadoop/hdfs/FileSystemManager.java,0.6962226510047913
cat,com.dianping.cat.message.storage.LocalMessageBucket,cat/cat-core/src/main/java/com/dianping/cat/message/storage/LocalMessageBucket.java,0.7778395116329193
cat,com.dianping.cat.config.server.ServerConfigManager,cat/cat-core/src/main/java/com/dianping/cat/config/server/ServerConfigManager.java,0.696832854990606
cat,com.dianping.cat.message.codec.HtmlMessageCodec,cat/cat-core/src/main/java/com/dianping/cat/message/codec/HtmlMessageCodec.java,0.6946466323552709
cat,com.dianping.cat.service.IpService,cat/cat-core/src/main/java/com/dianping/cat/service/IpService.java,0.710841455286549
cat,com.dianping.cat.report.DefaultReportManager,cat/cat-core/src/main/java/com/dianping/cat/report/DefaultReportManager.java,0.633916516249117
cat,com.dianping.cat.report.service.ModelResponse,cat/cat-core/src/main/java/com/dianping/cat/report/service/ModelResponse.java,0.8830959439277649
cat,com.dianping.cat.message.codec.WaterfallMessageCodec,cat/cat-core/src/main/java/com/dianping/cat/message/codec/WaterfallMessageCodec.java,0.7666060623093005
cat,com.dianping.cat.report.service.ModelRequest,cat/cat-core/src/main/java/com/dianping/cat/report/service/ModelRequest.java,0.8199972808361053
cat,com.dianping.cat.report.service.ModelPeriod,cat/cat-core/src/main/java/com/dianping/cat/report/service/ModelPeriod.java,NaN
cat,com.dianping.cat.analysis.AbstractMessageAnalyzer,cat/cat-core/src/main/java/com/dianping/cat/analysis/AbstractMessageAnalyzer.java,0.8824460804462433
cat,com.dianping.cat.task.TaskManager,cat/cat-core/src/main/java/com/dianping/cat/task/TaskManager.java,0.8326887893180053
cat,com.dianping.cat.analysis.PeriodTask,cat/cat-core/src/main/java/com/dianping/cat/analysis/PeriodTask.java,0.7356643875439962
cat,com.dianping.cat.statistic.ServerStatisticManager,cat/cat-core/src/main/java/com/dianping/cat/statistic/ServerStatisticManager.java,0.7916424088180065
checkstyle,com.puppycrawl.tools.checkstyle.XMLLogger,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/XMLLogger.java,0.7508055314421653
checkstyle,com.puppycrawl.tools.checkstyle.XmlLoader,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/XmlLoader.java,0.7636569270065853
checkstyle,com.puppycrawl.tools.checkstyle.SuppressionsStringPrinter,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/SuppressionsStringPrinter.java,0.7639944752057394
checkstyle,com.puppycrawl.tools.checkstyle.Checker,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/Checker.java,0.829990311553984
checkstyle,com.puppycrawl.tools.checkstyle.JavaParser,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/JavaParser.java,0.7867522686719894
checkstyle,com.puppycrawl.tools.checkstyle.DefaultLogger,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/DefaultLogger.java,0.8194551574332374
checkstyle,com.puppycrawl.tools.checkstyle.JavadocPropertiesGenerator,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/JavadocPropertiesGenerator.java,0.7307048546416419
checkstyle,com.puppycrawl.tools.checkstyle.PackageNamesLoader,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/PackageNamesLoader.java,0.788252021585192
checkstyle,com.puppycrawl.tools.checkstyle.DefaultConfiguration,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/DefaultConfiguration.java,0.8592861394087473
checkstyle,com.puppycrawl.tools.checkstyle.JavadocDetailNodeParser,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/JavadocDetailNodeParser.java,0.7905645241340001
checkstyle,com.puppycrawl.tools.checkstyle.XpathFileGeneratorAuditListener,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/XpathFileGeneratorAuditListener.java,0.7510755989286635
checkstyle,com.puppycrawl.tools.checkstyle.AstTreeStringPrinter,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/AstTreeStringPrinter.java,0.8221725821495056
checkstyle,com.puppycrawl.tools.checkstyle.Definitions,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/Definitions.java,0.9825514554977417
checkstyle,com.puppycrawl.tools.checkstyle.TreeWalker,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/TreeWalker.java,0.7360967695713043
checkstyle,com.puppycrawl.tools.checkstyle.DetailNodeTreeStringPrinter,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/DetailNodeTreeStringPrinter.java,0.7489279955625534
checkstyle,com.puppycrawl.tools.checkstyle.ThreadModeSettings,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/ThreadModeSettings.java,0.9066033661365509
checkstyle,com.puppycrawl.tools.checkstyle.PropertiesExpander,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/PropertiesExpander.java,0.7983854115009308
checkstyle,com.puppycrawl.tools.checkstyle.AuditEventDefaultFormatter,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/AuditEventDefaultFormatter.java,0.639774759610494
checkstyle,com.puppycrawl.tools.checkstyle.utils.JavadocUtil,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/JavadocUtil.java,0.7750253589714274
checkstyle,com.puppycrawl.tools.checkstyle.utils.FilterUtil,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/FilterUtil.java,0.8187259137630463
checkstyle,com.puppycrawl.tools.checkstyle.PackageObjectFactory,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/PackageObjectFactory.java,0.8057890774742249
checkstyle,com.puppycrawl.tools.checkstyle.utils.CommonUtil,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/CommonUtil.java,0.8355158154781048
checkstyle,com.puppycrawl.tools.checkstyle.utils.AnnotationUtil,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/AnnotationUtil.java,0.73672856092453
checkstyle,com.puppycrawl.tools.checkstyle.utils.CheckUtil,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/CheckUtil.java,0.6283200935405844
checkstyle,com.puppycrawl.tools.checkstyle.utils.TokenUtil,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/TokenUtil.java,0.7863189702232679
checkstyle,com.puppycrawl.tools.checkstyle.utils.BlockCommentPosition,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/BlockCommentPosition.java,0.7751628855864207
checkstyle,com.puppycrawl.tools.checkstyle.checks.UniquePropertiesCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/UniquePropertiesCheck.java,0.7500904699166616
checkstyle,com.puppycrawl.tools.checkstyle.utils.ModuleReflectionUtil,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/ModuleReflectionUtil.java,0.8697819434679471
checkstyle,com.puppycrawl.tools.checkstyle.utils.ScopeUtil,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/utils/ScopeUtil.java,0.8451983836980966
checkstyle,com.puppycrawl.tools.checkstyle.checks.TrailingCommentCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/TrailingCommentCheck.java,0.7880702950060368
checkstyle,com.puppycrawl.tools.checkstyle.checks.UncommentedMainCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/UncommentedMainCheck.java,0.7981062661856413
checkstyle,com.puppycrawl.tools.checkstyle.checks.OuterTypeFilenameCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/OuterTypeFilenameCheck.java,0.7356967329978943
checkstyle,com.puppycrawl.tools.checkstyle.checks.TodoCommentCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/TodoCommentCheck.java,0.8697180847326914
checkstyle,com.puppycrawl.tools.checkstyle.checks.UpperEllCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/UpperEllCheck.java,0.8627995699644089
checkstyle,com.puppycrawl.tools.checkstyle.checks.AvoidEscapedUnicodeCharactersCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/AvoidEscapedUnicodeCharactersCheck.java,0.8319328943888347
checkstyle,com.puppycrawl.tools.checkstyle.checks.ArrayTypeStyleCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/ArrayTypeStyleCheck.java,0.855636477470398
checkstyle,com.puppycrawl.tools.checkstyle.checks.NewlineAtEndOfFileCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/NewlineAtEndOfFileCheck.java,0.7936333864927292
checkstyle,com.puppycrawl.tools.checkstyle.checks.FinalParametersCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/FinalParametersCheck.java,0.7987234771251679
checkstyle,com.puppycrawl.tools.checkstyle.checks.metrics.ClassDataAbstractionCouplingCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/metrics/ClassDataAbstractionCouplingCheck.java,0.8670246601104736
checkstyle,com.puppycrawl.tools.checkstyle.checks.DescendantTokenCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/DescendantTokenCheck.java,0.8324550012747447
checkstyle,com.puppycrawl.tools.checkstyle.checks.metrics.BooleanExpressionComplexityCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/metrics/BooleanExpressionComplexityCheck.java,0.8497667628176072
checkstyle,com.puppycrawl.tools.checkstyle.checks.metrics.ClassFanOutComplexityCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/metrics/ClassFanOutComplexityCheck.java,0.8235877156257629
checkstyle,com.puppycrawl.tools.checkstyle.checks.metrics.CyclomaticComplexityCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/metrics/CyclomaticComplexityCheck.java,0.8046761797024653
checkstyle,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpOnFilenameCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpOnFilenameCheck.java,0.8298341433207194
checkstyle,com.puppycrawl.tools.checkstyle.checks.metrics.JavaNCSSCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/metrics/JavaNCSSCheck.java,0.820364898443222
checkstyle,com.puppycrawl.tools.checkstyle.checks.metrics.NPathComplexityCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/metrics/NPathComplexityCheck.java,0.7235423979850916
checkstyle,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpSinglelineCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpSinglelineCheck.java,0.8736084444182259
checkstyle,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpSinglelineJavaCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpSinglelineJavaCheck.java,0.8722505599260331
checkstyle,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpMultilineCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpMultilineCheck.java,0.8731519750186375
checkstyle,com.puppycrawl.tools.checkstyle.checks.regexp.RegexpCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/regexp/RegexpCheck.java,0.8516875548022134
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.OperatorWrapCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/OperatorWrapCheck.java,0.4039891655309475
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyForInitializerPadCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/EmptyForInitializerPadCheck.java,0.8011865258216858
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.SingleSpaceSeparatorCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/SingleSpaceSeparatorCheck.java,0.9025507143565586
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.MethodParamPadCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/MethodParamPadCheck.java,0.8072783450285593
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.NoWhitespaceAfterCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/NoWhitespaceAfterCheck.java,0.695653994168554
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyForIteratorPadCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/EmptyForIteratorPadCheck.java,0.8032932996749877
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.NoLineWrapCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/NoLineWrapCheck.java,0.7361234575510025
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.WhitespaceAroundCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/WhitespaceAroundCheck.java,0.7674393481741261
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.SeparatorWrapCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/SeparatorWrapCheck.java,0.6887350589036941
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.TypecastParenPadCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/TypecastParenPadCheck.java,0.8310744017362595
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.FileTabCharacterCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/FileTabCharacterCheck.java,0.7758830487728119
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.EmptyLineSeparatorCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/EmptyLineSeparatorCheck.java,0.7431350719928741
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.ParenPadCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/ParenPadCheck.java,0.700141113003095
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.WhitespaceAfterCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/WhitespaceAfterCheck.java,0.7376735746860504
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.NoWhitespaceBeforeCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/NoWhitespaceBeforeCheck.java,0.7632212738196055
checkstyle,com.puppycrawl.tools.checkstyle.checks.whitespace.GenericWhitespaceCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/whitespace/GenericWhitespaceCheck.java,0.7706858153854098
checkstyle,com.puppycrawl.tools.checkstyle.checks.header.HeaderCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/header/HeaderCheck.java,0.8365324020385743
checkstyle,com.puppycrawl.tools.checkstyle.checks.header.RegexpHeaderCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/header/RegexpHeaderCheck.java,0.8245582804083824
checkstyle,com.puppycrawl.tools.checkstyle.checks.design.MutableExceptionCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/design/MutableExceptionCheck.java,0.8065822273492813
checkstyle,com.puppycrawl.tools.checkstyle.checks.design.FinalClassCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/design/FinalClassCheck.java,0.8128776744655941
checkstyle,com.puppycrawl.tools.checkstyle.checks.design.DesignForExtensionCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/design/DesignForExtensionCheck.java,0.7575373575091362
checkstyle,com.puppycrawl.tools.checkstyle.checks.design.InnerTypeLastCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/design/InnerTypeLastCheck.java,0.8412946343421936
checkstyle,com.puppycrawl.tools.checkstyle.checks.design.VisibilityModifierCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/design/VisibilityModifierCheck.java,0.7932696294140171
checkstyle,com.puppycrawl.tools.checkstyle.checks.design.InterfaceIsTypeCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/design/InterfaceIsTypeCheck.java,0.8297045409679413
checkstyle,com.puppycrawl.tools.checkstyle.checks.design.HideUtilityClassConstructorCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/design/HideUtilityClassConstructorCheck.java,0.8915245808087863
checkstyle,com.puppycrawl.tools.checkstyle.checks.design.OneTopLevelClassCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/design/OneTopLevelClassCheck.java,0.7864327331384023
checkstyle,com.puppycrawl.tools.checkstyle.checks.sizes.ParameterNumberCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/sizes/ParameterNumberCheck.java,0.8518788303647723
checkstyle,com.puppycrawl.tools.checkstyle.checks.design.ThrowsCountCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/design/ThrowsCountCheck.java,0.8273254849693992
checkstyle,com.puppycrawl.tools.checkstyle.checks.sizes.AnonInnerLengthCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/sizes/AnonInnerLengthCheck.java,0.8410911321640014
checkstyle,com.puppycrawl.tools.checkstyle.checks.sizes.OuterTypeNumberCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/sizes/OuterTypeNumberCheck.java,0.8447792753577232
checkstyle,com.puppycrawl.tools.checkstyle.checks.sizes.LineLengthCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/sizes/LineLengthCheck.java,0.8581706285476685
checkstyle,com.puppycrawl.tools.checkstyle.checks.sizes.MethodCountCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/sizes/MethodCountCheck.java,0.8538187804975008
checkstyle,com.puppycrawl.tools.checkstyle.checks.sizes.FileLengthCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/sizes/FileLengthCheck.java,0.8153043687343597
checkstyle,com.puppycrawl.tools.checkstyle.checks.sizes.MethodLengthCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/sizes/MethodLengthCheck.java,0.8300946865762983
checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.AvoidInlineConditionalsCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/AvoidInlineConditionalsCheck.java,0.9210687875747681
checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.MissingSwitchDefaultCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/MissingSwitchDefaultCheck.java,0.8185424685478211
checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.StringLiteralEqualityCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/StringLiteralEqualityCheck.java,0.8499330133199692
checkstyle,com.puppycrawl.tools.checkstyle.checks.sizes.ExecutableStatementCountCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/sizes/ExecutableStatementCountCheck.java,0.8671950380007426
checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.HiddenFieldCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/HiddenFieldCheck.java,0.8167743101716042
checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.IllegalCatchCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/IllegalCatchCheck.java,0.7133722851673762
checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.CovariantEqualsCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/CovariantEqualsCheck.java,0.7949785113334655
checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.PackageDeclarationCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/PackageDeclarationCheck.java,0.807217825204134
checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.ExplicitInitializationCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/ExplicitInitializationCheck.java,0.7717036388137124
checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.SuperCloneCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/SuperCloneCheck.java,0.9502034783363342
checkstyle,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTokenCheck,checkstyle/src/main/java/com/puppycrawl/tools/checkstyle/checks/coding/IllegalTokenCheck.java,0.8947091996669769
