project,className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
cat,com.dianping.cat.system.page.config.processor.ExceptionConfigProcessor,false,false,false,false,false,true,false,true,129,2,0,0.6666666666666666,0,1.1428571428571428,18,55,16,62,7
cat,com.dianping.cat.system.page.config.processor.AppConfigProcessor,false,false,false,false,false,true,true,true,435,0,0,0.2,0,0.5,33,120,22,126,6
cat,com.dianping.cat.system.page.config.processor.GlobalConfigProcessor,false,false,false,false,false,true,true,true,250,0,0,0.5,1,2.0,26,44,16,49,5
cat,com.dianping.cat.system.page.config.processor.BaseProcesser,false,false,false,false,false,true,false,true,156,3,0,-1.0,0,0.5,12,32,11,36,4
cat,com.dianping.cat.system.page.config.processor.StorageConfigProcessor,false,false,false,false,false,false,false,true,52,0,0,1.0,0,0.0,8,13,6,14,1
cat,com.dianping.cat.system.page.config.processor.DisplayConfigProcessor,false,false,true,false,false,false,false,false,51,0,0,1.0,0,0.0,8,10,6,11,1
cat,com.dianping.cat.system.page.config.processor.DatabaseConfigProcessor,false,false,false,false,false,false,false,false,37,0,0,1.0,0,0.0,5,10,4,11,1
cat,com.dianping.cat.system.page.config.processor.EventConfigProcessor,false,false,false,false,false,false,false,true,36,0,0,1.0,0,0.0,5,11,4,12,1
cat,com.dianping.cat.system.page.config.processor.TransactionConfigProcessor,false,false,false,false,false,false,false,true,36,0,0,1.0,0,0.0,5,11,4,12,1
cat,com.dianping.cat.system.page.config.processor.MetricConfigProcessor,false,false,false,false,false,true,false,true,177,0,0,1.0,0,0.5,20,83,18,88,5
cat,com.dianping.cat.system.page.router.config.RouterConfigHandler,false,false,false,false,false,true,false,true,244,2,0,0.07142857142857142,0,0.5384615384615384,30,65,31,74,9
cat,com.dianping.cat.system.page.router.config.RouterConfigManager,false,false,false,false,false,true,false,true,267,1,1,0.2564102564102564,1,2.3333333333333335,36,73,41,87,14
cat,com.dianping.cat.system.page.router.service.RouterConfigService,false,false,false,false,false,true,false,false,84,5,0,-0.4,0,1.0,16,13,18,19,6
cat,com.dianping.cat.system.page.router.task.RouterConfigBuilder,false,false,false,false,false,false,false,false,58,2,0,-1.0,0,0.0,10,10,8,14,4
cat,com.dianping.cat.system.page.router.Handler,false,false,false,false,false,true,false,true,123,4,0,0.0,0,0.75,19,32,17,37,5
cat,com.dianping.cat.system.page.router.Payload,false,false,false,false,false,false,false,false,84,1,0,-0.06666666666666667,0,0.0,7,4,18,15,11
cat,com.dianping.cat.system.page.router.Model,false,false,false,false,false,false,false,false,26,2,0,-0.6666666666666666,0,0.0,2,0,6,4,4
cat,com.dianping.cat.system.page.router.Context,false,false,false,false,false,false,false,false,7,0,0,1.0,0,0.0,1,0,0,0,0
cat,com.dianping.cat.system.page.router.JspViewer,false,false,false,false,false,false,false,false,21,0,0,1.0,0,0.0,2,2,4,3,1
cat,com.dianping.cat.system.page.login.service.SessionManager,false,false,false,false,false,false,false,false,29,0,0,-2.0,0,0.0,1,6,7,8,2
cat,com.dianping.cat.system.page.login.service.SigninContext,false,false,false,false,false,false,false,false,25,1,0,0.0,0,0.0,3,0,5,3,3
cat,com.dianping.cat.system.page.login.service.TokenBuilder,false,false,false,false,false,false,false,true,68,2,0,1.0,0,1.0,4,21,8,24,3
cat,com.dianping.cat.system.page.login.service.Token,false,false,false,false,false,false,false,false,30,1,0,-0.3333333333333333,0,0.0,1,0,7,4,4
cat,com.dianping.cat.system.page.login.service.SigninService,false,false,false,false,false,false,false,false,48,1,1,1.0,1,1.0,2,6,9,9,3
cat,com.dianping.cat.system.page.login.service.Credential,false,false,false,false,false,false,false,false,22,1,0,0.0,0,0.0,1,0,5,3,3
cat,com.dianping.cat.system.page.login.service.LoginMember,false,false,false,false,false,false,false,false,24,2,0,-0.3333333333333333,0,0.0,0,0,6,4,4
cat,com.dianping.cat.system.page.login.service.TokenManager,false,false,false,false,false,false,false,false,37,1,1,1.0,1,0.0,2,6,6,9,3
cat,com.dianping.cat.system.page.login.service.Session,false,false,false,false,false,false,false,false,16,0,0,0.0,0,0.0,1,0,3,2,2
cat,com.dianping.cat.system.page.login.service.CookieManager,false,false,false,false,false,false,false,false,39,0,0,-0.3333333333333333,1,0.5,1,13,8,17,4
cat,com.dianping.cat.system.page.login.Handler,false,false,false,false,false,true,false,true,169,4,0,-0.16666666666666666,1,0.5714285714285714,21,56,21,61,5
cat,com.dianping.cat.system.page.login.Payload,false,false,false,false,false,false,false,false,84,2,0,-0.06060606060606061,0,0.0,4,2,20,15,13
cat,com.dianping.cat.system.page.login.Model,false,false,false,false,false,false,false,false,16,0,0,-2.0,0,0.0,2,0,3,2,2
cat,com.dianping.cat.system.page.login.Context,false,false,false,false,false,false,false,false,7,0,0,1.0,0,0.0,1,0,0,0,0
cat,com.dianping.cat.system.page.login.JspViewer,false,false,false,false,false,false,false,false,22,0,0,1.0,0,0.0,2,2,4,3,1
cat,com.dianping.cat.system.page.login.spi.ITokenBuilder,false,false,false,false,false,false,false,false,7,0,0,-2.0,0,0.0,0,0,2,2,2
cat,com.dianping.cat.system.page.login.spi.ISession,false,false,false,false,false,false,false,false,5,0,0,1.0,0,0.0,0,0,0,0,0
cat,com.dianping.cat.system.page.login.spi.ISessionManager,false,false,false,false,false,false,false,false,7,0,0,-2.0,0,0.0,0,0,2,2,2
cat,com.dianping.cat.system.page.login.spi.IContext,false,false,false,false,false,false,false,false,5,0,0,1.0,0,0.0,0,0,0,0,0
cat,com.dianping.cat.system.page.login.spi.ISigninService,false,false,false,false,false,false,false,false,9,0,0,-2.0,0,0.0,0,0,3,3,3
cat,com.dianping.cat.system.page.login.spi.IToken,false,false,false,false,false,false,false,false,5,0,0,1.0,0,0.0,0,0,1,1,1
cat,com.dianping.cat.system.page.login.spi.ICredential,false,false,false,false,false,false,false,false,5,0,0,1.0,0,0.0,0,0,0,0,0
cat,com.dianping.cat.system.page.login.spi.ITokenManager,false,false,false,false,false,false,false,false,9,0,0,-2.0,0,0.0,0,0,3,3,3
cat,com.dianping.cat.CatHomeModule,false,false,false,false,false,true,false,false,112,4,0,-0.6666666666666666,0,0.0,17,19,11,24,5
cat,com.dianping.cat.TestServer,false,false,false,false,false,false,false,false,44,0,0,-0.5,0,0.0,8,7,9,12,5
cat,com.dianping.cat.UITest,false,false,false,false,false,false,false,false,119,0,1,1.0,1,1.0,8,17,9,20,3
cat,com.dianping.cat.Api,false,false,false,false,false,false,false,false,71,3,0,0.6666666666666666,0,0.625,6,26,13,30,4
cat,com.dianping.cat.AllTests,false,false,false,false,false,true,false,false,156,0,0,1.0,0,0.0,46,2,2,3,1
cat,com.dianping.cat.HashTest,false,false,false,false,false,false,false,false,23,0,0,0.0,0,1.0,1,4,2,6,2
cat,com.dianping.cat.TestApi,false,false,false,false,false,false,false,true,107,0,0,0.0,0,1.0,10,23,14,28,5
cat,com.dianping.cat.Constants,true,false,false,false,false,false,false,false,76,0,0,1.0,0,0.0,0,0,0,0,0
cat,com.dianping.cat.CatCoreModule,false,false,false,false,false,false,false,false,18,1,0,-2.0,0,0.0,3,1,4,3,2
cat,com.dianping.cat.AllTests,false,false,false,false,false,true,false,false,58,0,0,1.0,0,0.0,17,0,0,0,0
cat,com.dianping.cat.Cat,false,false,false,true,false,true,false,true,674,5,1,0.08078431372549019,18,1.4578313253012047,22,185,157,237,52
cat,com.dianping.cat.CatConstants,false,false,false,false,false,false,false,false,13,0,0,1.0,0,0.0,0,0,0,0,0
cat,com.dianping.cat.CatTest,false,false,false,false,false,false,false,false,40,0,0,-0.6666666666666666,0,0.0,5,7,7,12,5
cat,com.dianping.cat.Cat,false,false,false,false,false,true,false,false,343,9,1,0.02702702702702703,3,0.7846153846153846,22,85,73,124,39
cat,com.dianping.cat.CatConstants,true,false,false,false,false,false,false,false,83,0,0,1.0,0,0.0,0,0,0,0,0
cat,com.dianping.cat.CatClientModule,false,false,false,false,false,true,false,false,94,3,0,-2.0,0,0.0,12,12,8,15,3
cat,com.dianping.cat.MessageFomatTest,false,false,false,false,false,false,false,false,22,0,0,1.0,0,0.0,3,2,3,3,1
cat,com.dianping.cat.ToolsTest,false,false,false,false,false,false,false,false,123,0,0,-2.0,1,0.0,10,21,4,24,3
cat,com.dianping.cat.CatEnvironmentTest,false,false,false,false,false,false,false,false,71,0,0,-1.0,11,0.0,5,35,8,39,4
cat,com.dianping.cat.CatTest,false,false,false,false,false,false,false,true,35,0,0,1.0,0,0.0,4,14,1,15,1
cat,com.dianping.cat.AllTests,false,false,false,false,false,true,false,false,49,0,0,1.0,0,0.0,11,0,0,0,0
cat,com.dianping.cat.ApiTest,false,false,false,false,false,false,false,true,64,2,1,0.3333333333333333,1,0.0,6,22,8,27,5
cat,com.dianping.cat.Cat,false,false,false,true,true,true,false,false,6096,0,1,0.027777777777777776,1,0.0,22,0,65,65,65
cat,com.dianping.cat.report.ReportModule,false,false,false,false,false,false,false,false,68,0,0,1.0,0,0.0,3,0,0,0,0
cat,com.dianping.cat.report.ReportContext,false,false,false,false,false,true,false,true,53,0,0,1.0,0,0.5,15,14,2,15,1
cat,com.dianping.cat.report.DefaultReportBucketManager,false,false,false,false,false,true,false,true,138,7,0,-0.07142857142857142,0,1.25,18,35,32,44,9
cat,com.dianping.cat.report.LocalReportBucket,false,false,false,false,false,true,false,false,221,0,1,0.3333333333333333,1,5.0,21,42,31,52,10
cat,com.dianping.cat.report.ReportBucket,false,false,false,false,false,false,false,false,58,0,0,-0.5,0,0.0,3,0,17,6,6
cat,com.dianping.cat.report.ReportDelegate,false,false,false,false,false,false,false,false,25,0,0,-0.25,0,0.0,1,0,12,10,10
cat,com.dianping.cat.report.DomainValidator,false,false,false,false,false,false,false,false,27,0,0,1.0,0,0.0,1,4,4,5,1
cat,com.dianping.cat.report.ReportManager,false,false,false,false,false,false,false,false,24,0,0,-0.4,0,0.0,3,0,7,7,7
cat,com.dianping.cat.report.DefaultReportManager,false,false,false,false,false,true,false,true,319,2,1,0.1437908496732026,1,1.0,23,71,46,90,19
cat,com.dianping.cat.report.ReportBucketManager,false,false,false,false,false,false,false,false,12,0,0,-2.0,0,0.0,1,0,4,3,3
cat,com.dianping.cat.report.DefaultReportManager,false,false,false,false,false,true,false,false,6069,0,0,-0.06666666666666667,0,0.0,23,0,33,31,31
cat,com.dianping.cat.report.graph.metric.CachedMetricReportService,false,false,false,false,false,false,false,false,18,0,0,-1.0,0,0.0,3,0,4,4,4
cat,com.dianping.cat.report.graph.metric.Operation,false,false,false,false,false,false,false,true,100,3,0,0.16666666666666666,0,0.8,2,24,19,29,5
cat,com.dianping.cat.report.graph.metric.DataExtractor,false,false,false,false,false,false,false,false,12,0,0,-2.0,0,0.0,1,0,3,3,3
cat,com.dianping.cat.report.graph.metric.MetricDataFetcher,false,false,false,false,false,false,false,false,10,0,0,1.0,0,0.0,2,0,1,1,1
cat,com.dianping.cat.report.graph.metric.AbstractGraphCreator,false,false,false,false,false,true,false,false,245,1,0,-0.01282051282051282,0,0.41379310344827586,17,46,46,60,14
cat,com.dianping.cat.report.graph.metric.impl.CachedMetricReportServiceImpl,false,false,false,false,false,true,false,true,186,1,1,0.5,1,0.5,22,50,30,56,6
cat,com.dianping.cat.report.graph.metric.impl.MetricDataFetcherImpl,false,false,false,false,false,false,false,false,75,0,0,1.0,0,0.0,8,2,2,3,1
cat,com.dianping.cat.report.graph.metric.impl.DataExtractorImpl,false,false,false,false,false,false,false,false,71,1,0,0.0,0,1.0,4,6,15,10,4
cat,com.dianping.cat.report.graph.PieChart,false,false,false,false,false,false,false,false,103,2,0,-0.1,0,1.0,5,8,14,14,6
cat,com.dianping.cat.report.graph.LineChart,false,false,false,false,false,false,false,false,244,2,0,-0.0031746031746031746,0,0.5,8,12,84,49,37
cat,com.dianping.cat.report.graph.ValueTranslaterTest,false,false,false,false,false,false,false,false,28,0,0,0.0,0,0.5,6,4,4,6,2
cat,com.dianping.cat.report.graph.svg.DefaultGraphBuilder,false,false,false,false,false,false,false,true,507,3,0,0.027777777777777776,0,0.43478260869565216,2,111,31,121,10
