project,className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
jsoup,org.jsoup.Jsoup,false,false,false,false,false,false,false,false,253,0,0,-0.0380952380952381,1,0.5,10,25,50,41,16
jsoup,org.jsoup.Connection,false,false,false,true,true,true,false,false,826,35,0,-0.05396825396825397,0,0.0,11,0,126,37,37
jsoup,org.jsoup.TextUtil,false,false,false,false,false,false,false,false,12,0,0,1.0,0,0.0,0,1,2,2,1
jsoup,org.jsoup.MultiLocaleRule,false,false,false,false,false,false,false,false,41,0,0,1.0,0,2.5,6,11,10,14,3
jsoup,org.jsoup.examples.Wikipedia,false,false,false,false,false,false,false,false,27,0,0,0.0,0,0.5,5,9,5,11,2
jsoup,org.jsoup.examples.ListLinks,false,false,false,false,false,false,false,true,56,0,0,0.0,0,0.5,6,15,11,18,3
jsoup,org.jsoup.examples.HtmlToPlainText,false,false,false,false,false,true,false,false,130,1,0,0.0,0,1.0,11,10,8,12,2
jsoup,org.jsoup.helper.HttpConnection,false,false,false,true,true,true,false,false,1272,4,13,0.6634146341463415,13,0.8863636363636364,49,75,103,117,42
jsoup,org.jsoup.helper.DataUtil,false,false,false,false,false,true,false,true,271,2,0,-0.01282051282051282,1,0.5263157894736842,23,62,51,76,14
jsoup,org.jsoup.helper.StringUtil,false,false,false,false,false,false,false,false,255,8,0,-0.05,1,0.6666666666666666,5,41,62,58,17
jsoup,org.jsoup.helper.Validate,false,false,false,false,false,false,false,false,112,0,0,-0.18181818181818182,0,0.5,0,3,32,15,12
jsoup,org.jsoup.helper.ChangeNotifyingArrayList,false,false,false,false,false,false,false,false,82,0,0,-0.015151515151515152,4,0.0,2,11,22,24,13
jsoup,org.jsoup.helper.W3CDom,false,false,false,false,false,true,false,false,176,2,0,-1.0,0,0.5,19,14,12,17,3
jsoup,org.jsoup.helper.StringUtilTest,false,false,false,false,false,false,false,false,102,0,0,-0.2857142857142857,2,0.0,7,24,10,33,9
jsoup,org.jsoup.helper.HttpConnectionTest,false,false,false,false,false,true,false,true,240,21,0,-0.08947368421052632,13,0.0,18,103,33,124,21
