className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
org.apache.commons.collections4.iterators.AbstractMapIteratorTest,false,false,false,false,false,false,false,true,333,0,1,0.08791208791208792,12,0.0,5,88,46,103,15
org.apache.commons.collections4.iterators.PushbackIteratorTest,false,false,false,false,false,false,false,false,120,9,0,-0.027777777777777776,3,1.1666666666666667,6,31,15,41,10
org.apache.commons.collections4.iterators.SkippingIteratorTest,false,false,false,false,false,false,false,false,299,9,4,0.6373626373626373,5,0.0,7,69,42,84,15
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest,false,false,false,false,false,false,false,false,437,3,1,0.11764705882352941,16,0.0,6,91,43,110,19
org.apache.commons.collections4.iterators.LoopingIteratorTest,false,false,false,false,false,false,false,false,192,0,0,-0.3333333333333333,9,0.0,5,39,24,47,8
org.apache.commons.collections4.iterators.IteratorChainTest,false,false,false,false,false,false,false,true,178,2,0,-0.027777777777777776,4,0.0,6,44,23,54,10
org.apache.commons.collections4.iterators.ListIteratorWrapper2Test,false,false,false,false,false,false,false,false,206,5,0,0.0,2,0.0,5,27,14,34,7
org.apache.commons.collections4.iterators.LoopingListIteratorTest,false,false,false,false,false,false,false,false,356,0,0,-0.2,18,0.0,5,72,22,84,12
org.apache.commons.collections4.iterators.AbstractListIteratorTest,false,false,false,false,false,false,false,true,268,0,1,0.09090909090909091,8,0.0,3,61,47,74,13
org.apache.commons.collections4.iterators.UnmodifiableListIteratorTest,false,false,false,false,false,false,false,false,93,7,0,-0.14285714285714285,0,0.0,6,14,21,23,9
org.apache.commons.collections4.iterators.AbstractIteratorTest,false,false,false,false,false,false,false,false,191,0,0,0.0,2,0.0,3,24,33,34,10
org.apache.commons.collections4.iterators.UniqueFilterIteratorTest,false,false,false,false,false,false,false,false,86,4,0,-0.3333333333333333,0,0.0,4,10,10,15,5
org.apache.commons.collections4.iterators.ObjectArrayListIteratorTest,false,false,false,false,false,false,false,false,117,0,0,-0.3,1,2.0,3,17,16,23,6
org.apache.commons.collections4.iterators.ObjectArrayIteratorTest,false,false,false,false,false,false,false,false,105,8,0,-0.1111111111111111,0,0.5,2,13,23,24,11
org.apache.commons.collections4.iterators.ArrayIterator2Test,false,false,false,false,false,false,false,false,147,6,0,-0.14285714285714285,0,0.6666666666666666,2,13,21,22,9
org.apache.commons.collections4.iterators.ReverseListIteratorTest,false,false,false,false,false,false,false,true,161,6,0,-0.13333333333333333,5,0.0,6,34,15,41,7
org.apache.commons.collections4.iterators.UnmodifiableMapIteratorTest,false,false,false,false,false,false,false,false,95,0,0,-0.14285714285714285,1,0.0,6,16,21,25,9
org.apache.commons.collections4.iterators.LazyIteratorChainTest,false,false,false,false,false,false,false,true,201,3,0,0.015151515151515152,2,0.0,6,44,34,57,13
org.apache.commons.collections4.iterators.PeekingIteratorTest,false,false,false,false,false,false,false,false,144,9,0,-0.044444444444444446,4,3.0,7,42,18,53,11
org.apache.commons.collections4.iterators.ArrayListIteratorTest,false,false,false,false,false,false,false,false,120,0,0,-0.26666666666666666,0,2.0,3,17,18,24,7
org.apache.commons.collections4.iterators.SingletonListIteratorTest,false,false,false,false,false,false,false,true,139,5,0,-0.14285714285714285,1,0.0,3,21,15,29,8
org.apache.commons.collections4.iterators.FilterIteratorTest,false,false,false,false,false,false,false,false,223,6,1,0.22058823529411764,1,2.6666666666666665,9,41,43,59,18
org.apache.commons.collections4.iterators.UnmodifiableOrderedMapIteratorTest,false,false,false,false,false,false,false,false,97,0,0,-0.14285714285714285,1,0.0,7,18,21,27,9
org.apache.commons.collections4.iterators.UnmodifiableIteratorTest,false,false,false,false,false,false,false,false,83,5,0,-0.13333333333333333,1,0.0,6,14,17,21,7
org.apache.commons.collections4.iterators.ListIteratorWrapperTest,false,false,false,false,false,false,false,false,229,5,0,0.0,2,0.0,5,27,15,34,7
org.apache.commons.collections4.iterators.PermutationIteratorTest,false,false,false,false,false,false,false,false,194,11,0,-0.09090909090909091,5,0.0,7,37,25,49,12
org.apache.commons.collections4.iterators.BoundedIteratorTest,false,false,false,false,false,false,false,false,370,10,6,0.6911764705882353,6,0.0,7,85,55,103,18
org.apache.commons.collections4.iterators.IteratorEnumerationTest,false,false,false,false,false,false,false,false,51,0,0,1.0,0,0.0,4,9,2,10,1
org.apache.commons.collections4.iterators.FilterListIteratorTest,false,false,false,false,false,false,false,true,428,1,5,0.3247863247863248,5,0.5,10,81,46,109,28
org.apache.commons.collections4.iterators.ZippingIteratorTest,false,false,false,false,false,false,false,false,189,2,3,0.5777777777777777,3,0.0,2,50,27,61,11
org.apache.commons.collections4.iterators.NodeListIteratorTest,false,false,false,false,false,false,false,false,137,8,0,0.01818181818181818,0,0.0,6,10,23,22,12
org.apache.commons.collections4.iterators.ArrayIteratorTest,false,false,false,false,false,false,false,false,86,5,0,-0.26666666666666666,0,0.0,2,12,15,19,7
org.apache.commons.collections4.multiset.AbstractMultiSetDecorator,false,false,false,false,false,false,false,false,107,11,0,-0.044444444444444446,3,2.0,3,16,22,27,11
org.apache.commons.collections4.multiset.AbstractMapMultiSet,false,false,false,false,false,false,false,false,564,5,4,0.6736842105263158,4,4.333333333333333,9,41,63,62,21
org.apache.commons.collections4.multiset.UnmodifiableMultiSet,false,false,false,false,false,false,false,false,166,16,0,-0.14285714285714285,0,2.5,10,15,42,31,16
org.apache.commons.collections4.multiset.AbstractMultiSet,false,false,false,false,false,true,false,false,509,20,1,0.09782608695652174,3,1.4545454545454546,11,46,74,71,25
org.apache.commons.collections4.multiset.SynchronizedMultiSet,false,false,false,false,false,false,false,false,164,12,0,-0.05454545454545454,3,2.0,3,16,29,28,12
org.apache.commons.collections4.multiset.PredicatedMultiSet,false,false,false,false,false,false,false,false,137,11,0,-0.044444444444444446,3,2.0,4,18,27,29,11
org.apache.commons.collections4.multiset.HashMultiSet,false,false,false,false,false,false,false,false,84,4,0,-1.0,0,0.0,6,4,10,8,4
org.apache.commons.collections4.multiset.AbstractMultiSetTest,false,false,false,true,false,true,false,true,701,0,0,-0.005291005291005291,26,0.0,15,150,92,179,29
org.apache.commons.collections4.multiset.SynchronizedMultiSetTest,false,false,false,false,false,false,false,false,59,0,0,-1.0,0,0.0,3,2,7,6,4
org.apache.commons.collections4.multiset.HashMultiSetTest,false,false,false,false,false,false,false,false,59,0,0,-1.0,0,0.0,3,1,7,5,4
org.apache.commons.collections4.multiset.UnmodifiableMultiSetTest,false,false,false,false,false,false,false,false,107,0,0,-0.15555555555555556,0,0.0,5,13,26,24,11
org.apache.commons.collections4.multiset.PredicatedMultiSetTest,false,false,false,false,false,false,false,false,137,10,0,-0.06666666666666667,1,1.1666666666666667,6,24,22,35,11
org.apache.commons.collections4.trie.KeyAnalyzer,false,false,false,false,false,false,false,false,149,3,0,-0.25,0,0.0,2,1,32,11,10
org.apache.commons.collections4.trie.AbstractBitwiseTrie,false,false,false,false,false,false,false,false,217,7,1,0.3611111111111111,1,0.7777777777777778,5,11,29,21,10
org.apache.commons.collections4.trie.UnmodifiableTrie,false,false,false,false,false,true,false,false,210,16,8,0.6307692307692307,8,1.9090909090909092,11,29,65,56,27
org.apache.commons.collections4.trie.PatriciaTrie,false,false,false,false,false,false,false,false,73,2,0,-2.0,0,0.0,2,0,2,2,2
org.apache.commons.collections4.trie.AbstractPatriciaTrie,false,false,false,true,true,true,false,true,2450,7,3,0.12897959183673469,6,0.8461538461538461,16,153,185,204,51
org.apache.commons.collections4.trie.UnmodifiableTrieTest,false,false,false,false,false,false,false,false,122,0,0,-0.15555555555555556,0,0.0,5,11,27,22,11
org.apache.commons.collections4.trie.PatriciaTrie2Test,false,false,false,false,false,false,false,false,57,0,0,-0.6666666666666666,0,0.0,4,1,9,6,5
org.apache.commons.collections4.trie.PatriciaTrieTest,false,false,false,false,false,true,false,true,447,0,0,-0.2,11,0.0,14,83,22,95,12
org.apache.commons.collections4.trie.analyzer.StringKeyAnalyzer,false,false,false,false,false,false,false,false,135,1,2,0.6,2,1.0,1,8,19,14,6
org.apache.commons.collections4.collection.UnmodifiableCollection,false,false,false,false,false,false,false,false,110,9,0,-0.2857142857142857,0,0.0,4,3,22,12,9
org.apache.commons.collections4.collection.SynchronizedCollection,false,false,false,false,false,false,false,false,231,7,6,0.7894736842105263,7,3.2,3,32,44,52,20
org.apache.commons.collections4.collection.PredicatedCollection,false,false,false,false,false,true,false,false,443,5,0,0.13333333333333333,0,1.0,19,9,28,16,7
org.apache.commons.collections4.collection.IndexedCollection,false,false,false,false,false,false,false,false,259,4,1,0.26666666666666666,1,1.4444444444444444,5,24,50,40,16
org.apache.commons.collections4.collection.TransformedCollection,false,false,false,false,false,false,false,false,154,5,0,0.4666666666666667,1,1.0,4,16,30,23,7
org.apache.commons.collections4.collection.AbstractCollectionDecorator,false,false,false,false,false,false,false,false,177,17,0,0.007352941176470588,6,3.111111111111111,3,28,34,46,18
org.apache.commons.collections4.collection.CompositeCollection,false,false,false,false,false,false,false,false,479,9,5,0.4057971014492754,5,1.6428571428571428,10,32,71,57,25
org.apache.commons.collections4.collection.UnmodifiableBoundedCollection,false,false,false,false,false,false,false,false,166,13,0,-0.12121212121212122,0,0.0,5,8,35,21,13
org.apache.commons.collections4.collection.PredicatedCollectionBuilderTest,false,false,false,false,false,false,false,false,144,0,0,-0.26666666666666666,6,1.0,9,41,14,48,7
org.apache.commons.collections4.collection.TransformedCollectionTest,false,false,false,false,false,false,false,false,128,8,0,-0.08333333333333333,1,0.0,7,24,22,34,10
org.apache.commons.collections4.collection.SynchronizedCollectionTest,false,false,false,false,false,false,false,false,65,0,0,-0.6666666666666666,0,0.0,3,4,9,9,5
org.apache.commons.collections4.collection.AbstractCollectionTest,false,false,false,true,true,true,false,true,1388,46,2,0.07585568917668825,25,25.4,18,267,152,315,48
org.apache.commons.collections4.collection.IndexedCollectionTest,false,false,false,false,false,false,false,false,167,0,0,-0.0380952380952381,2,1.8333333333333333,7,31,35,47,16
org.apache.commons.collections4.collection.UnmodifiableBoundedCollectionTest,false,false,false,false,false,false,false,false,101,0,0,-0.15555555555555556,0,0.0,6,16,25,27,11
org.apache.commons.collections4.collection.PredicatedCollectionTest,false,false,false,false,false,false,false,false,136,11,0,-0.05454545454545454,1,1.1666666666666667,6,23,23,35,12
org.apache.commons.collections4.collection.CompositeCollectionTest,false,false,false,false,false,false,false,false,392,11,5,0.3048128342245989,6,0.5104166666666666,6,113,69,148,35
org.apache.commons.collections4.collection.UnmodifiableCollectionTest,false,false,false,false,false,false,false,false,104,0,0,-0.16666666666666666,0,0.0,5,15,23,25,10
org.apache.commons.collections4.bidimap.AbstractDualBidiMap,false,false,false,true,true,false,false,false,807,4,4,0.34,4,1.1,10,23,63,49,26
org.apache.commons.collections4.bidimap.DualLinkedHashBidiMap,false,false,false,false,false,false,false,false,103,6,0,-0.5,0,1.0,7,6,11,12,6
org.apache.commons.collections4.bidimap.UnmodifiableBidiMap,false,false,false,false,false,false,false,false,137,11,0,-0.2,0,0.0,8,8,32,20,12
org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap,false,false,false,false,false,false,false,false,148,12,0,-0.16666666666666666,0,0.0,8,9,34,22,13
org.apache.commons.collections4.bidimap.AbstractBidiMapDecorator,false,false,false,false,false,false,false,false,90,0,0,-0.06666666666666667,2,5.0,4,10,15,17,7
org.apache.commons.collections4.bidimap.TreeBidiMap,false,true,false,true,true,true,false,true,2236,6,0,0.2013986013986014,1,0.7142857142857143,19,190,249,257,67
org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecorator,false,false,false,false,false,false,false,false,93,0,0,-0.047619047619047616,2,6.0,2,12,17,20,8
org.apache.commons.collections4.bidimap.DualHashBidiMap,false,false,false,false,false,false,false,false,109,6,0,-0.5,0,1.0,7,6,11,12,6
org.apache.commons.collections4.bidimap.DualTreeBidiMap,false,false,false,false,false,true,false,false,417,8,0,0.04093567251461988,1,1.7,18,27,42,47,20
org.apache.commons.collections4.bidimap.AbstractSortedBidiMapDecorator,false,false,false,false,false,false,false,false,94,0,0,-0.047619047619047616,2,3.0,3,12,17,20,8
org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap,false,false,false,false,false,false,false,false,159,14,0,-0.15384615384615385,1,1.25,10,17,41,32,15
org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapTest,false,false,false,false,false,false,false,true,210,0,0,-0.19047619047619047,6,0.0,10,43,21,51,8
org.apache.commons.collections4.bidimap.AbstractSortedBidiMapTest,false,false,false,true,false,true,false,true,659,10,0,-0.042105263157894736,32,0.0,13,164,47,185,21
org.apache.commons.collections4.bidimap.DualTreeBidiMap2Test,false,false,false,false,false,true,false,true,185,0,0,-0.2,1,0.0,15,41,24,52,11
org.apache.commons.collections4.bidimap.DualHashBidiMapTest,false,false,false,false,false,false,false,false,59,0,0,-1.0,0,0.0,2,1,7,5,4
org.apache.commons.collections4.bidimap.AbstractBidiMapTest,false,false,false,false,false,false,false,true,609,0,0,-0.015873015873015872,6,0.8888888888888888,10,131,61,160,29
org.apache.commons.collections4.bidimap.TreeBidiMapTest,false,false,false,false,false,false,false,false,84,0,0,-0.2857142857142857,0,0.0,4,1,17,10,9
org.apache.commons.collections4.bidimap.DualLinkedHashBidiMapTest,false,false,false,false,false,false,false,false,64,0,0,-0.6666666666666666,0,0.0,2,1,9,6,5
org.apache.commons.collections4.bidimap.DualTreeBidiMapTest,false,false,false,false,false,false,false,false,78,0,0,-1.0,0,0.0,2,1,8,5,4
org.apache.commons.collections4.bidimap.AbstractOrderedBidiMapDecoratorTest,false,false,false,false,false,false,false,false,89,0,0,-0.5,0,0.0,3,0,11,6,6
org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest,false,false,false,false,false,false,false,false,108,0,0,-0.13636363636363635,0,0.0,6,11,31,24,13
org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest,false,false,false,false,false,false,false,false,99,0,0,-0.15555555555555556,0,0.0,6,11,27,22,11
org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest,false,false,false,false,false,false,false,false,115,0,0,-0.1282051282051282,0,0.0,6,11,33,25,14
org.apache.commons.collections4.queue.SynchronizedQueue,false,false,false,false,false,false,false,false,143,11,0,-0.06666666666666667,2,7.0,2,14,27,25,11
org.apache.commons.collections4.queue.TransformedQueue,false,false,false,false,false,false,false,false,139,9,0,-0.10714285714285714,1,10.0,3,18,27,27,9
org.apache.commons.collections4.queue.PredicatedQueue,false,false,false,false,false,false,false,false,123,8,0,-0.09523809523809523,1,10.0,3,11,23,19,8
org.apache.commons.collections4.queue.CircularFifoQueue,false,false,false,false,false,true,false,false,430,2,3,0.36363636363636365,3,3.125,11,35,88,59,24
org.apache.commons.collections4.queue.UnmodifiableQueue,false,false,false,false,false,false,false,false,153,14,0,-0.16666666666666666,0,1.5,8,9,36,23,14
org.apache.commons.collections4.queue.AbstractQueueDecorator,false,false,false,false,false,false,false,false,97,8,0,-0.09523809523809523,2,10.0,2,10,16,18,8
org.apache.commons.collections4.queue.CircularFifoQueueTest,false,false,false,false,false,false,false,false,445,0,0,-0.06884057971014493,10,0.0,10,78,77,103,25
org.apache.commons.collections4.queue.SynchronizedQueueTest,false,false,false,false,false,false,false,false,63,0,0,-0.5,0,0.0,5,5,9,10,5
org.apache.commons.collections4.queue.UnmodifiableQueueTest,false,false,false,false,false,false,false,false,123,0,0,-0.12121212121212122,0,0.0,6,19,29,32,13
org.apache.commons.collections4.queue.TransformedQueueTest,false,false,false,false,false,false,false,false,115,0,0,-0.3333333333333333,1,0.0,7,22,18,30,8
org.apache.commons.collections4.queue.PredicatedQueueTest,false,false,false,false,false,false,false,false,119,10,0,-0.08888888888888889,1,0.8333333333333334,8,21,19,32,11
org.apache.commons.collections4.queue.AbstractQueueTest,false,false,false,false,false,false,false,true,383,0,0,0.0,9,0.0,9,103,62,120,17
org.apache.commons.collections4.functors.EqualPredicate,false,false,false,false,false,false,false,false,121,2,0,0.0,1,0.0,3,4,18,10,6
org.apache.commons.collections4.functors.CatchAndRethrowClosure,false,false,false,false,false,false,false,false,76,0,0,0.0,0,1.0,2,1,7,3,2
org.apache.commons.collections4.functors.SwitchTransformer,false,false,false,false,false,false,false,false,199,2,0,0.0,0,1.0,4,14,30,22,8
org.apache.commons.collections4.functors.ExceptionTransformer,false,false,false,false,false,false,false,false,74,3,0,-0.6666666666666666,0,0.0,3,0,11,4,4
org.apache.commons.collections4.functors.ConstantFactory,false,false,false,false,false,false,false,false,90,1,0,0.0,0,0.0,2,0,12,4,4
org.apache.commons.collections4.functors.NOPTransformer,false,false,false,false,false,false,false,false,71,3,0,-0.6666666666666666,0,0.0,2,0,10,4,4
org.apache.commons.collections4.functors.AbstractQuantifierPredicate,false,false,false,false,false,false,false,false,56,1,0,0.0,0,0.0,2,1,5,3,2
org.apache.commons.collections4.functors.AnyPredicate,false,false,false,false,false,false,false,false,112,4,0,-1.0,0,1.0,2,6,15,10,4
org.apache.commons.collections4.functors.ComparatorPredicate,false,false,false,false,false,false,false,false,191,0,1,1.0,1,0.3333333333333333,3,2,19,6,4
org.apache.commons.collections4.functors.ExceptionFactory,false,false,false,false,false,false,false,false,72,3,0,-0.6666666666666666,0,0.0,3,0,8,4,4
org.apache.commons.collections4.functors.UniquePredicate,false,false,false,false,false,false,false,false,70,3,0,-2.0,0,0.0,4,1,10,4,3
org.apache.commons.collections4.functors.NullIsExceptionPredicate,false,false,false,false,false,false,false,false,91,3,0,0.0,0,1.0,3,1,14,5,4
org.apache.commons.collections4.functors.NullIsTruePredicate,false,false,false,false,false,false,false,false,89,3,0,0.0,0,1.0,2,1,13,5,4
org.apache.commons.collections4.functors.AllPredicate,false,false,false,false,false,false,false,false,115,4,0,-1.0,0,1.0,5,8,15,12,4
org.apache.commons.collections4.functors.NOPClosure,false,false,false,false,false,false,false,false,70,3,0,-0.6666666666666666,0,0.0,2,0,6,4,4
org.apache.commons.collections4.functors.SwitchClosure,false,false,false,false,false,false,false,false,186,2,0,0.0,0,1.0,4,14,26,22,8
org.apache.commons.collections4.functors.ChainedTransformer,false,false,false,false,false,false,false,false,128,5,0,-0.2,0,1.0,3,9,22,15,6
org.apache.commons.collections4.functors.ForClosure,false,false,false,false,false,false,false,false,105,2,1,0.16666666666666666,1,1.0,1,2,13,7,5
org.apache.commons.collections4.functors.DefaultEquator,false,false,false,false,false,false,false,false,84,2,0,-0.5,0,0.0,2,2,12,7,5
org.apache.commons.collections4.functors.InstanceofPredicate,false,false,false,false,false,false,false,false,83,3,0,0.0,0,0.0,2,1,13,5,4
org.apache.commons.collections4.functors.NullIsFalsePredicate,false,false,false,false,false,false,false,false,89,3,0,0.0,0,1.0,2,1,13,5,4
org.apache.commons.collections4.functors.IfClosure,false,false,false,false,false,false,false,false,156,2,1,0.047619047619047616,1,0.5,3,5,25,13,8
org.apache.commons.collections4.functors.TransformerClosure,false,false,false,false,false,false,false,false,85,3,0,0.0,0,0.0,3,2,12,6,4
org.apache.commons.collections4.functors.OnePredicate,false,false,false,false,false,false,false,false,107,4,0,-1.0,0,1.0,2,5,15,9,4
org.apache.commons.collections4.functors.NonePredicate,false,false,false,false,false,false,false,false,102,4,0,-1.0,0,1.0,2,6,15,10,4
org.apache.commons.collections4.functors.IdentityPredicate,false,false,false,false,false,false,false,false,84,3,0,0.0,0,0.0,2,1,11,5,4
org.apache.commons.collections4.functors.WhileClosure,false,false,false,false,false,false,false,false,123,1,1,0.2,1,1.0,2,2,21,8,6
org.apache.commons.collections4.functors.OrPredicate,false,false,false,false,false,false,false,false,91,1,0,0.0,0,1.0,2,1,12,5,4
org.apache.commons.collections4.functors.StringValueTransformer,false,false,false,false,false,false,false,false,71,3,0,-0.6666666666666666,0,0.0,2,1,10,5,4
org.apache.commons.collections4.functors.CloneTransformer,false,false,false,false,false,false,false,false,72,2,0,-2.0,0,0.0,1,2,9,5,3
org.apache.commons.collections4.functors.NullPredicate,false,false,false,false,false,false,false,false,71,3,0,-0.6666666666666666,0,0.0,2,0,8,4,4
org.apache.commons.collections4.functors.PredicateDecorator,false,false,false,false,false,false,false,false,40,0,0,1.0,0,0.0,1,0,2,1,1
org.apache.commons.collections4.functors.NotPredicate,false,false,false,false,false,false,false,false,85,3,0,0.0,0,1.0,2,1,12,5,4
org.apache.commons.collections4.functors.PredicateTransformer,false,false,false,false,false,false,false,false,85,3,0,0.0,0,0.0,3,2,13,6,4
org.apache.commons.collections4.functors.InstantiateTransformer,false,false,false,false,false,false,false,false,130,1,0,-0.16666666666666666,0,0.0,4,3,20,8,5
org.apache.commons.collections4.functors.ChainedClosure,false,false,false,false,false,false,false,false,126,5,0,-0.2,0,1.0,3,8,20,14,6
org.apache.commons.collections4.functors.TruePredicate,false,false,false,false,false,false,false,false,71,3,0,-0.6666666666666666,0,0.0,2,0,7,4,4
org.apache.commons.collections4.functors.PrototypeFactory,false,false,false,false,false,false,false,false,208,0,0,-2.0,0,0.0,10,4,7,6,2
org.apache.commons.collections4.functors.ExceptionPredicate,false,false,false,false,false,false,false,false,73,3,0,-0.6666666666666666,0,0.0,3,0,8,4,4
org.apache.commons.collections4.functors.FalsePredicate,false,false,false,false,false,false,false,false,71,3,0,-0.6666666666666666,0,0.0,2,0,7,4,4
org.apache.commons.collections4.functors.ConstantTransformer,false,false,false,false,false,false,false,false,129,3,0,0.0,1,5.0,2,5,25,12,7
org.apache.commons.collections4.functors.IfTransformer,false,false,false,false,false,false,false,false,153,1,1,0.06666666666666667,1,1.0,3,3,25,10,7
org.apache.commons.collections4.functors.MapTransformer,false,false,false,false,false,false,false,false,87,3,0,0.0,0,0.0,3,2,12,6,4
org.apache.commons.collections4.functors.AndPredicate,false,false,false,false,false,false,false,false,91,1,0,0.0,0,1.0,2,1,13,5,4
org.apache.commons.collections4.functors.FactoryTransformer,false,false,false,false,false,false,false,false,86,3,0,0.0,0,0.0,3,1,13,5,4
org.apache.commons.collections4.functors.InvokerTransformer,false,false,false,false,false,false,false,false,146,1,0,-0.16666666666666666,0,0.0,4,4,22,9,5
org.apache.commons.collections4.functors.TransformerPredicate,false,false,false,false,false,false,false,false,91,3,0,0.0,0,0.0,4,2,16,6,4
org.apache.commons.collections4.functors.NotNullPredicate,false,false,false,false,false,false,false,false,71,3,0,-0.6666666666666666,0,0.0,2,0,8,4,4
org.apache.commons.collections4.functors.ClosureTransformer,false,false,false,false,false,false,false,false,86,3,0,0.0,0,0.0,3,1,13,5,4
org.apache.commons.collections4.functors.TransformedPredicate,false,false,false,false,false,false,false,false,108,1,1,0.16666666666666666,1,1.0,3,2,17,7,5
org.apache.commons.collections4.functors.InstantiateFactory,false,false,false,false,false,false,false,false,139,1,0,0.3333333333333333,0,0.0,4,6,22,11,5
org.apache.commons.collections4.functors.FunctorUtils,false,false,false,false,false,false,false,false,206,0,0,-0.2222222222222222,0,0.0,4,4,35,15,11
org.apache.commons.collections4.functors.ExceptionClosure,false,false,false,false,false,false,false,false,72,3,0,-0.6666666666666666,0,0.0,3,0,7,4,4
org.apache.commons.collections4.functors.AbstractAnyAllOnePredicateTest,false,false,false,false,false,false,false,false,80,0,0,-1.0,1,0.0,6,11,8,15,4
org.apache.commons.collections4.functors.EqualPredicateTest,false,false,false,false,false,false,false,false,67,3,0,-1.0,1,0.0,5,9,8,13,4
org.apache.commons.collections4.functors.NullPredicateTest,false,false,false,false,false,false,false,false,42,0,0,-2.0,0,0.0,4,6,5,9,3
org.apache.commons.collections4.functors.AbstractClosureTest,false,false,false,false,false,false,false,false,35,0,0,0.0,0,0.0,3,2,5,4,2
org.apache.commons.collections4.functors.AbstractPredicateTest,false,false,false,false,false,false,false,false,54,2,0,-0.5,0,0.75,4,7,10,12,5
org.apache.commons.collections4.functors.AbstractCompositePredicateTest,false,false,false,false,false,false,false,false,144,0,0,0.28888888888888886,3,1.0,7,16,18,27,11
org.apache.commons.collections4.functors.AbstractMockPredicateTest,false,false,false,false,false,false,false,false,102,2,0,0.3333333333333333,0,0.0,8,7,13,12,5
org.apache.commons.collections4.functors.AllPredicateTest,false,false,false,false,false,false,false,false,134,0,0,0.0,5,1.0,7,28,14,37,9
org.apache.commons.collections4.functors.CatchAndRethrowClosureTest,false,false,false,false,false,false,false,false,93,0,0,-0.14285714285714285,0,0.0,5,9,18,17,8
org.apache.commons.collections4.functors.ComparatorPredicateTest,false,false,false,false,false,false,false,false,84,0,0,-0.5,10,0.0,4,27,7,33,6
org.apache.commons.collections4.list.PredicatedList,false,false,false,false,false,false,false,false,193,15,0,-0.02197802197802198,4,1.5333333333333334,6,26,35,41,15
org.apache.commons.collections4.list.LazyList,false,false,false,false,false,false,false,false,140,2,1,1.0,1,0.6666666666666666,2,8,15,12,4
org.apache.commons.collections4.list.NodeCachingLinkedList,false,false,false,false,false,false,false,false,250,2,0,0.23076923076923078,0,3.0,5,14,36,28,14
org.apache.commons.collections4.list.FixedSizeList,false,false,false,false,false,false,false,false,184,21,0,-0.1,1,0.8888888888888888,7,18,46,39,21
org.apache.commons.collections4.list.AbstractListDecorator,false,false,false,false,false,false,false,false,129,15,0,-0.01098901098901099,5,1.6,4,24,29,39,15
org.apache.commons.collections4.list.TreeList,false,false,false,false,true,false,false,false,1128,6,3,0.4857142857142857,3,1.0,9,29,45,45,16
org.apache.commons.collections4.list.TransformedList,false,false,false,false,false,false,false,false,211,16,0,-0.0380952380952381,3,1.2941176470588236,6,33,44,49,16
org.apache.commons.collections4.list.AbstractSerializableListDecorator,false,false,false,false,false,false,false,false,71,3,0,-2.0,0,1.0,5,6,11,9,3
org.apache.commons.collections4.list.SetUniqueList,false,false,false,false,false,true,false,false,423,12,5,0.6257309941520468,5,0.75,11,29,60,49,20
org.apache.commons.collections4.list.GrowthList,false,false,false,false,false,false,false,false,188,7,0,-0.26666666666666666,1,0.5,4,14,25,21,7
org.apache.commons.collections4.list.CursorableLinkedList,false,false,false,false,false,true,false,false,626,17,0,0.06432748538011696,0,1.875,11,48,66,68,20
org.apache.commons.collections4.list.UnmodifiableList,false,false,false,false,false,false,false,false,147,16,0,-0.13333333333333333,0,1.0,7,11,39,27,16
org.apache.commons.collections4.list.AbstractLinkedList,false,false,false,true,true,true,false,false,1098,19,2,0.14095744680851063,4,0.8928571428571429,12,78,148,127,49
org.apache.commons.collections4.list.TransformedListTest,false,false,false,false,false,false,false,true,142,0,0,-0.3333333333333333,1,0.0,6,28,18,36,8
org.apache.commons.collections4.list.FixedSizeListTest,false,false,false,false,false,false,false,false,69,0,0,-0.5,0,0.0,3,5,11,11,6
org.apache.commons.collections4.list.SetUniqueListTest,false,false,false,false,false,false,false,true,605,25,0,-0.07384615384615385,25,0.0,8,153,45,180,27
org.apache.commons.collections4.list.GrowthListTest,false,false,false,false,false,false,false,false,168,0,0,-0.12727272727272726,4,0.0,4,41,23,53,12
org.apache.commons.collections4.list.PredicatedListTest,false,false,false,false,false,false,false,false,150,10,0,-0.08888888888888889,2,1.5,4,25,20,36,11
org.apache.commons.collections4.list.NodeCachingLinkedListTest,false,false,false,false,false,false,false,true,158,0,0,-0.3333333333333333,0,0.0,4,20,14,27,7
org.apache.commons.collections4.list.AbstractListTest,false,false,false,true,true,true,false,true,1388,0,1,0.03368794326241135,26,7.333333333333333,17,296,182,345,49
org.apache.commons.collections4.list.AbstractLinkedListTest,false,false,false,false,false,false,false,true,192,0,0,0.19047619047619047,10,0.0,1,57,20,65,8
org.apache.commons.collections4.list.TreeListTest,false,false,false,false,false,false,false,true,331,0,0,-0.12727272727272726,9,0.0,5,62,21,74,12
