project,className,csm_CDSBP,csm_CC,csm_FD,csm_Blob,csm_SC,csm_MC,csm_LM,csm_FE,csm_LOC,csm_LCOM5,csm_TCC,csm_Connectivity,csm_LCC,csm_ICH,csm_CBO,csm_MPC,csm_McCabe,csm_RFC,csm_WMC
commons-beanutils,org.apache.commons.beanutils.BeanUtils,false,false,false,false,false,false,false,false,505,18,0,-0.0935672514619883,5,0.4411764705882353,2,32,84,52,20
commons-beanutils,org.apache.commons.beanutils.ContextClassLoaderLocal,false,false,false,false,false,false,false,false,217,2,0,0.0,1,3.0,2,15,19,21,6
commons-beanutils,org.apache.commons.beanutils.DefaultBeanIntrospector,false,false,false,false,false,false,false,true,181,0,0,-1.0,0,0.5,9,21,13,24,3
commons-beanutils,org.apache.commons.beanutils.MappedPropertyDescriptor,false,false,false,false,false,false,false,false,530,3,2,0.2878787878787879,2,0.9230769230769231,7,41,52,54,13
commons-beanutils,org.apache.commons.beanutils.BeanPropertyValueEqualsPredicate,false,false,false,false,false,false,false,false,290,1,1,0.4,1,0.5,4,7,27,14,7
commons-beanutils,org.apache.commons.beanutils.WrapDynaClass,false,false,false,false,false,false,false,true,540,3,0,0.05291005291005291,3,2.272727272727273,10,61,77,90,29
commons-beanutils,org.apache.commons.beanutils.ConversionException,false,false,false,false,false,false,false,false,94,1,0,0.0,0,0.0,0,1,8,5,4
commons-beanutils,org.apache.commons.beanutils.BeanToPropertyValueTransformer,false,false,false,false,false,false,false,false,218,1,1,0.6666666666666666,1,0.0,4,5,23,10,5
commons-beanutils,org.apache.commons.beanutils.BeanPropertyValueChangeClosure,false,false,false,false,false,false,false,false,239,1,1,0.6,1,0.0,4,5,22,11,6
commons-beanutils,org.apache.commons.beanutils.BeanPredicate,false,false,false,false,false,false,false,false,127,1,1,0.6,1,1.0,4,3,11,9,6
commons-beanutils,org.apache.commons.beanutils.RowSetDynaClass,false,false,false,false,false,false,false,false,314,6,0,0.0,0,2.0,5,9,46,18,9
commons-beanutils,org.apache.commons.beanutils.MappedPropertyTestCase,false,false,false,false,false,false,false,false,340,0,0,-0.09523809523809523,21,0.0,3,82,47,104,22
commons-beanutils,org.apache.commons.beanutils.BeanUtils2TestCase,false,false,false,false,false,false,false,false,201,0,0,-0.18181818181818182,7,0.0,2,43,26,56,13
commons-beanutils,org.apache.commons.beanutils.PropertyUtilsBenchCase,false,false,false,false,false,false,false,true,268,0,1,0.26666666666666666,1,0.0,5,26,20,33,7
commons-beanutils,org.apache.commons.beanutils.SonOfAlphaBean,false,false,false,false,false,false,false,false,28,0,0,1.0,0,0.0,0,0,1,1,1
commons-beanutils,org.apache.commons.beanutils.BeanMapTestCase,false,false,false,false,false,true,false,true,544,22,0,-0.06324110671936758,3,0.0,11,81,60,105,24
commons-beanutils,org.apache.commons.beanutils.DynaPropertyUtilsTestCase,false,false,false,true,true,false,false,true,2644,17,27,0.8988895382817066,27,0.0,8,272,154,332,60
commons-beanutils,org.apache.commons.beanutils.IndexedPropertyTestCase,false,false,false,false,false,true,false,false,457,3,15,1.0,15,0.0,11,102,93,133,31
commons-beanutils,org.apache.commons.beanutils.DynaResultSetTestCase,false,false,false,false,false,false,false,true,305,7,3,0.5777777777777777,3,0.0,5,43,29,54,11
commons-beanutils,org.apache.commons.beanutils.AbstractChild,false,false,false,false,false,false,false,false,37,0,0,0.0,0,0.0,0,0,3,2,2
commons-beanutils,org.apache.commons.beanutils.PropsFirstPropertyUtilsBean,false,false,false,false,false,false,false,false,74,0,0,-2.0,0,0.0,3,6,10,9,3
commons-beanutils,org.apache.commons.beanutils.ConstructorUtilsTestCase,false,false,false,false,false,false,false,false,273,0,0,-0.15384615384615385,11,0.0,5,68,38,83,15
